ds,,count,hate_speech,offensive_language,neither,class,tweet,id
c,152,0,0,0,0,0,RT @leslawpajek: This is scary. #stopislam #fuckislam #refugeesNOTwelcome https://t.co/5Rf3THcfY4,8.76151495221277E+017
c,153,0,0,0,0,0,RT @DixonDiaz4U: If you want world peace retweet. Let's make this the most popular meme on Twitter. #BanIslam https://t.co/7wZz71wDk0,8.77908960891646E+017
c,154,0,0,0,0,0,Mohammed the pedophile #BanIslam https://t.co/jX7aXiCh5z,8.77935585146556E+017
c,155,0,0,0,0,0,RT @banditville2014: Time to #BanIslam  #BanShariaLaw #BanShariaNow #DeportAllMuslims that support #Sharia and #Islam https://t.co/V2Ngpg4…,8.77094645246837E+017
c,156,0,0,0,0,0,#London needs to #Deport #RemoveMuslims. In the mean time arm yourselves. #BanMuslims Go to the SOURCE. https://t.co/wUcEQLCRNK,8.77612707121213E+017
c,157,0,0,0,0,0,Wrap yourself in the flag before setting it on fire! #USA #DoNotCare #BanIslam #BanMuslims #ISIS #Deportation #LeavetheUSA  #BanSharia https://t.co/7stpa5t6Mk,8.77811764347286E+017
c,158,0,0,0,0,0,RT @Flewbys: This world is a sick place... Islam IS a damn Problem.. 🙏 #MondayMotivation #BanSharia #BanIslam #LovingDay   https://t.co/EGG…,8.77939379225977E+017
c,159,0,0,0,0,0,@onetoughnerd What an utterly STUPID statement. There is NO tolerance for terrorism ISLAM is the problem 😠 #BanIslam problem solved. Stop the PC.  #MAGA,8.77895586745172E+017
c,160,0,0,0,0,0,@pewresearch Refugee's need to be shot on sight they are the enemies of the world.   #BanIslam #BanMuslims #DeusVult,8.75512327352836E+017
c,161,0,0,0,0,0,RT @dckolarik: @DuckGuyy42 I second that!  GFY Hakeem! 🖕🖕🖕  #BanISLAM  #BanMUSLIMS while were at it!,8.74811011227935E+017
c,162,0,0,0,0,0,Allow all religions but ban the #cult! No compatible with western culture or values! Muslim will never assimilate period! #banislam 🇺🇸⚖️,8.77960395012669E+017
c,163,0,0,0,0,0,Stay in your own country and fight for or rebuild her!  #RefugeesNOTWelcome  :-) https://t.co/smD3DaWKEU,8.77799506045051E+017
c,164,0,0,0,0,0,RT @american_rebel7: @michaelkeyes Sheriff Clay Higgins has it right KILL THEM ALL #BanIslam #BanMuslims #BanSharia there is no such thing…,8.75143740960244E+017
c,165,0,0,0,0,0,Told you. Muslims are ANIMALS. #BanMuslims White Liberals Help Muslim Refugee FamilyMove InHorrifiedSick WayRepaid' https://t.co/XOiZFLOsA3,8.77419480422523E+017
c,166,0,0,0,0,0,WTF!! STOP BRINGING GARBAGE 2MY COUNTRY!#BanMUSLIMS! SOMALI LEGISLATOR? IN THE USA?? #FuckedUp! Stop bringing in THEIR FUCKED UP WAYS 2MY 🇺🇸 https://t.co/bsZEGLehod,8.76683409661338E+017
c,167,0,0,0,0,0,@ScottishWRM @SadiqKhan We hit you but you should not hit us back...saith Khan.  #BanMuslims,8.7611402936569E+017
c,168,0,0,0,0,0,@GovAbbott Thank you for banning #ShariaLaw   #BanMuslims as well.  They are only here to kill American citizens!  Fact! #MAGA by the WALL! https://t.co/egV6xUOYE6,8.74678592973701E+017
c,169,0,0,0,0,0,How Would Muslims Take Control Of America? | Brutalist - https://t.co/L8TI70aOnv #NO #MUSLIMS IN THE #USA  #DEPORTALLMUSLIMS #ISLAMISEVIL,8.75003268597985E+017
c,170,0,0,0,0,0,@CNN It's called FedUpPhoba. #BanMuslims #BanIslam,8.76778520516612E+017
c,171,0,0,0,0,0,@daeshhun @jko417 DEPORT ALL MUSLIMS...REVOKE 501 C3 STATUS OF CAIR/ISLAMIC CHURCHES; CLOSE ALL MASJID TURN THEM INTO HOMELESS SHELTERS #NOMUSLIMS #NoSharia,8.74655642132337E+017
c,172,0,0,0,0,0,@piersmorgan Islam is absolutely the problem no twisting is required it's pretty explicit. #BanIslam,8.77958606494339E+017
c,173,0,0,0,0,0,"@IAmBritishreal ""Show some respect for this book."" Really Piers? Wake the fuck up!! #BanIslam https://t.co/1lfVqrhjGa",8.77962208147251E+017
c,174,0,0,0,0,0,It needs to be removed in the #USA too. #SCOTUS #usconstitution #banislam #bansharialaw #bluehand 8 U.S. Code § 1182 - Inadmissible aliens https://t.co/aQIEg6yfvo,8.77943697735688E+017
c,175,0,0,0,0,0,RT @englishmartin1: #RefugeeWeek. No thanks it's #refugeesNOTwelcome #NoRefugees today and every day at my house.,8.76897705741759E+017
c,176,0,0,0,0,0,@Allure_magazine @Kinglimaa This is complete bullshit! Muslims have NO PLACE in America! #BANMUSLIMS,8.77259018179236E+017
c,177,0,0,0,0,0,WTF!!!  FIRE THIS CRAZY BITCH!  #BanIslam https://t.co/8fnGF6yaG0,8.77949776901296E+017
c,178,0,0,0,0,0,RT @THETRUMPBUREAU: ⚠️ #NOMOREHAMINNEWHAMPSHIRE - GET YOUR #PORK TOGETHER NH! #BANISLAM #BANSHARIA ISIS flag was found on state property ht…,8.77884882617225E+017
c,179,0,0,0,0,0,It's #RefugeeWeek - where we celebrate traitorous NGOs smuggling fake refugees into our nations. #RefugeesNOTwelcome,8.76804189262885E+017
c,180,0,0,0,0,0,@ifuaskmee Muslims have no place in the west! #BanMuslims,8.76796019651994E+017
c,181,0,0,0,0,0,@GlobalProBlackP @CNN It's a CULT it has nothing to do with religion. #BanMuslims,8.77579887095054E+017
c,182,0,0,0,0,0,@AgendaOfEvil It's ALL Islam. End of story. #banislam,8.77885018722497E+017
c,183,0,0,0,0,0,RT @HarrellRyan1: Notice the teddy bear ???? Child Rapists !  #BanIslam https://t.co/ARptqYdIjv,8.77965787708903E+017
c,184,0,0,0,0,0,US has banned cults before arresting the members.  Islam is a Cult not religion.    #BanMuslims https://t.co/om6PesnBj9,8.75130085925421E+017
c,185,0,0,0,0,0,@KTHopkins Multiculturalism with mass of Muslims = tribalism. The West should be multiracial not multicultural. #BanIslam,8.77881549101847E+017
c,186,0,0,0,0,0,How many more have to die before we wise up and #BanMuslims? #WakeUpAmerica #IslamicTerrorism #tcot #ccot https://t.co/Nocx69Kqdp,8.77906133507227E+017
c,187,0,0,0,0,0,#BanIslam Taqiyya purposeful deception! Islam is a political ideology incipient with evil!! 1400 years of history prove it!!#AgendaofEvil https://t.co/hcpzkd8sCR,8.77889271968825E+017
c,188,0,0,0,0,0,Deport their asses along with their Muslim parents! #BanMuslims #BanIslam https://t.co/0bnrNSYUO0,8.75500188437271E+017
c,189,0,0,0,0,0,#WorldRefugeeDay Just let this sink in! #DiversityKills #MulticulturalismSucks #TheyHaveToGoBack #RefugeesNotWelcome https://t.co/U5mUz0bfWh,8.77189555287359E+017
c,190,0,0,0,0,0,@sussex_police Unless you're OK with your children living/dying in an Islamic Britain you must #DeportAllMuslims,8.77639946441335E+017
c,191,0,0,0,0,0,YES IT IS! GOVTS HAVE BETRAYED PPL byLETTING IN MURDERERS.#BanIslam #BanMuslims TheyONLY BRING TROUBLE! CITIZENS R AT BREAKING POINT #Deport https://t.co/dANDsqUxxe,8.76687976675369E+017
c,192,0,0,0,0,0,GET OUT OF OUR #CHRISTIAN NATIONS U F-ING SCUMBAGS. 🐸👌🇺🇸#EVILLOSERS #FINSBURYPARK #BanMuslims #BuildTheWall #WhitePride #MAGA #AmericaFirst https://t.co/ai5hGFSyNk,8.76656693589029E+017
c,193,0,0,0,0,0,@jk_rowling Muslims have ruined London forever. #BanMuslims,8.76782811729904E+017
c,194,0,0,0,0,0,RT @elizabethwila: please retweet  let everyone know the truth #banIslam #BanMuslims https://t.co/BNZWOBuqPl,8.75862259469345E+017
c,195,0,0,0,0,0,@CNN Muslims don't want a bridge they want to take what we have. Keep them out of the west! #BANMUSLIMS,8.76830918526198E+017
c,196,0,0,0,0,0,With all that's happened still seeing these around Manchester. Enough is enough. Get them out. #refugeesNOTwelcome https://t.co/FDoN06FhYW,8.77181142855815E+017
c,197,0,0,0,0,0,It doesn't require killing anyone. Simply export them back to their own countries and ban Islam from the USA. #BanIslam https://t.co/OsWzqEBUs5,8.77921915255403E+017
c,198,0,0,0,0,0,I've never seen animals who are Rabid treated this way. These people cannot be permitted to live in USA #BanIslam #BanMuslims #BanShariaLaw https://t.co/yGpRwbLIBD,8.77560258599809E+017
c,199,0,0,0,0,0,#banmuslims #banislam seriously these people are animals and don't need to live among the populous! Look @ their countries! Ours soon arm up https://t.co/FU1Ytx4f6u,8.77583948754407E+017
c,200,0,0,0,0,0,Muslim logic at its best Therefor #banislam #stopislam #deislamize #uniteagainstislam #islamistheproblem #MuslimBan #LeaveEU #Nexit #pvv https://t.co/kyueIFIpQA,8.77916434508022E+017
c,201,0,0,0,0,0,Scumbag #ZakirNaik #Muslim  #terrorists #banislam #banmuslims https://t.co/PwIVu1UiJw,8.75270707764187E+017
c,202,0,0,0,0,0,The United States Constitution is the law of the land. Any and all people that attempt to follow other laws will be prosecuted! #NoMuslims,8.75089609658466E+017
c,203,0,0,0,0,0,@sassysassyred All I can say is: #banIslam #BanSharia #banMuslims #TravelBan - This has to be done by Congress. They'd better get their act together!,8.76136744218796E+017
c,204,0,0,0,0,0,@PoliticalIslam @securefreedom @POTUS should take serious look at MuslimBrotherhood CAIR MSA  Time to call terrorist TERRORIST! #BanIslam #BanSharia #ISLAMISTHEPROBLEM,8.77897500694258E+017
c,205,0,0,0,0,0,@CNN People are going to start fighting back against all this. Muslims have no place in the west. #BanMuslims,8.76782576593125E+017
c,206,0,0,0,0,0,@AmyMek We are being forced to live with them...they hate us! #BanMuslims NOW #CloseMosques NOW!,8.77560123408786E+017
c,207,0,0,0,0,0,@Holbornlolz @MrAlfredGarnett Scratch the surface of any so called 'refugee' and you'll find lies and fraud. #NoRefugees #refugeesNOTwelcome,8.75812341790724E+017
c,208,0,0,0,0,0,"#Islam...no doubt about it...  #BanSharia #BanMuslims #REMOVE #MOSQUES and ALL ""training (to kill us) camps!"" https://t.co/STHJ3hKrld",8.77421751042425E+017
c,209,0,0,0,0,0,@BBCBreaking THE ONLY BILLS THAT MATTER ARE 1. HARD #Brexit NOW BILL 2. THE #refugeesNOTwelcome BILL AND 3. #LOCKJEZUPFORBEINGATRAITORBILL #QueensSpeech,8.77540996992651E+017
c,210,0,0,0,0,0,RT @GMA4Trump_: That is so sick! #Banmuslims #Banrefugees https://t.co/1dJ6ONq7lF,8.77245562692784E+017
c,211,0,0,0,0,0,RT @elizabethwila: retweet if you agree #banIslam #banmuslims https://t.co/cpCn4KWNNI,8.75874198287249E+017
c,212,0,0,0,0,0,"@NetworksManager For a ""Religion of Peace"" they sure do slaughter a bunch of innocent people. #BanIslam #BanSharia #NoRefugees",8.77918254076965E+017
c,213,0,0,0,0,0,What's the name of the car hire company? Ram-A-Van-4-Ramadan? #BanMuslims #FinsburyPark #MosqueWasISIS #JonesVKelly #CNNisISIS #MAGA 🐸🇺🇸👌 https://t.co/rRQ7AmExku,8.7661286296961E+017
c,214,0,0,0,0,0,WORLD HAS 2ELIMINATE ISLAM &amp; MUSLIMS. THEY R THE COMMON THREAD. THEY ARE THE PROBLEM. Hey FACTS do NOT equal racism. #BanIslam #BanMuslims https://t.co/MeFo1noN9b,8.77382202887221E+017
c,215,0,0,0,0,0,#NoMuslims   #ExtirpateThemAll  They have a 1400 year old plan on invasion subjugation rape &amp; murder  Of YOU https://t.co/vjaPQs0iUZ,8.76952829876941E+017
c,216,0,0,0,0,0,"Fuck the Police ""To protect and serve"" MY ASS! #BanIslam not those who speak up against it. #hueretuble &lt;- Swissgerman for ""fucking idiots"" https://t.co/87QajwzDqR",8.77896750555513E+017
c,217,0,0,0,0,0,Another reason to #Destroyislam!  https://t.co/TDCLpLwnrB... https://t.co/kEWq5urUkA,8.76561117581128E+017
c,218,0,0,0,0,0,RT @sto93_NotS: Call Congess to tell them NO to more refugees. They are a violent invasion force here to displace us. #RefugeesNotWelcome #…,8.74638953260954E+017
c,219,0,0,0,0,0,RT @LoriLHall123: @Allure_magazine @Kinglimaa This is complete bullshit! Muslims have NO PLACE in America! #BANMUSLIMS,8.77790491215106E+017
c,220,0,0,0,0,0,Of coarse! The Muslim terrorist protecting their own! #BanMuslims and problem solved! https://t.co/qIqcxEeAUI,8.76863273924256E+017
c,221,0,0,0,0,0,"#Catholic priest to French 1989: ""Ask this gov't to stop Islam! Just not possible to cohabit."" https://t.co/endLwB1YqM #BanIslam #MAGA",8.77927820260979E+017
c,222,0,0,0,0,0,Bernie is a Moron! #Banmuslims #bansharialaw https://t.co/XoGcg8KUrF,8.77235836051489E+017
c,223,0,0,0,0,0,@sussex_police I'd burn it all to the ground before I gave away my great empire to this scourge. #BanIslam #DestroyAntiWhiteDiscrimination,8.7788461360289E+017
c,224,0,0,0,0,0,@scalzi @jk_rowling Nice attempt at deflection.I'm sick of them driving trucks over people burning people aliveblowing people upand on and on. #DESTROYiSLAM,8.76965706172072E+017
c,225,0,0,0,0,0,@trump2016fan @loganSC83 CORRECTION : THEY HAVE BEEN.. NOT MAY BE ...STOP  #TERRORISTS #BANMUSLIMS #BANSHARIA WE ARE AT #WAAR WITH #ISIS #TRUMP #2A #MAGA #NRA #WALL,8.74865813072859E+017
c,226,0,0,0,0,0,@nvrggivup @GOP @SenateGOP @HouseGOP @DNC GET THE F🇺🇸K OUT!  allah = baal #BanIslam #Banmuslims #BanSharia,8.75171813080396E+017
c,227,0,0,0,0,0,"Mark and remember... #BanIslam #BanShariaLaw #BanMuslims #BanMosques #BanPC and SHUT DOWN Muslim ""training (to kill us) camps"" in the USA! https://t.co/iYpuRj4fas",8.77561872169394E+017
c,228,0,0,0,0,0,@lsarsour Your mosques need to burn to the ground....#BanMuslims #BanIslam,8.76759056266006E+017
c,229,0,0,0,0,0,EVERY COUNTRY WITH MUSLIMS IN IT IS FUC*ED UP. TERRORISTS. WHAT DON'T PPL GET? Rattlesnakes KILL. MUSLIMS KILL. #BanIslam #BanMuslims @POTUS https://t.co/uj3Hcu5ffY,8.76671064570552E+017
c,230,0,0,0,0,0,@American1765 @BelindaBee13 #Banmuslims #bansharialaw! That is the only answer!,8.77191492946858E+017
c,231,0,0,0,0,0,Stop importing poverty and terrorism. #norefugees #nowelfare #deport #visaoverstays #H1BVisas #IllegalAliens,8.77925527624884E+017
c,232,0,0,0,0,0,Comments are blocked so I'll comment here: @piersmorgan is deeply mentally ill! #FactsMatter #BanIslam https://t.co/JPXKoEeu2a,8.77904002742051E+017
c,233,0,0,0,0,0,Know why there's no #IslamicTerrorism in Japan?  Muslims cannot become citizens in Japan...it's really that easy. #WakeUpAmerica #BanMuslims https://t.co/MPgnfsznuo,8.76095620171411E+017
c,234,0,0,0,0,0,This is a step forward for The Frogs #DestroyIslam https://t.co/kDDacA9fNr,8.76610502415221E+017
c,235,0,0,0,0,0,#BanMuslims  #AmericansFirst #ChristianityNotIslam Enough of USA allowing Muslims to dictate how  things SHOULD be done! @realDonaldTrump https://t.co/ylqAKLknoJ,8.74789757540348E+017
c,236,0,0,0,0,0,@PhillyD Refugees should kill and die in there own country. #banMuslims #RefugeesNotWelcome #RefugeesFkOff,8.77257671736344E+017
c,237,0,0,0,0,2,@DavidJPallares @sweden Sweden needs to worry about refugee RAPES! #BANMUSLIMS,8.75447139706446E+017
c,238,0,0,0,0,2,@AmyMek Poor Italy. Taken in by the EU and now falling 2 Islamic takeover. #NoRefugees Tourism will plummet in these European countries as a result,8.7794806238736E+017
c,239,0,0,0,0,0,A Wake Up Call #BanMuslims #BanRefugees #STOPIslam  #Safespaces In Their Own Countries https://t.co/PFwcm8y0MT,8.77189816064111E+017
c,240,0,0,0,0,0,@PoliticalIslam That's what happens when you allow Muslim refugees into your country. #BanIslam #BanmuslimRefugees NO MORE POLITICAL IDEOLOGY of Islam!,8.77903168562188E+017
c,241,0,0,0,0,0,#RefugeesNotWelcome with muslims and refugees all having more children compared to british citizens there is an empidemic on the way!,8.77547219079115E+017
c,242,0,0,0,0,2,I agree in that Muslims should stay in a predominately Muslim country and NOT AMERICA.   #BanIslam #BanShariaLaw #BanMuslims https://t.co/68SGsN5llC,8.76286765337723E+017
c,243,0,0,0,0,2,Piers Morgan @piersmorgan had no intention of letting @TRobinsonNewEra Tommy speak. That's not reporting. That's propaganda! #BanIslam https://t.co/xHJhFvAiDx,8.77932231167156E+017
c,244,0,0,0,0,2,RT @Michael_Cecco: @ScottishWRM @SadiqKhan We hit you but you should not hit us back...saith Khan.  #BanMuslims,8.76146735785153E+017
c,245,0,0,0,0,2,Think we’re scared of Catholics or Jews?  Guess again! #BanIslam #BanSharia https://t.co/Sgh45rvGZS,8.77890094203421E+017
c,246,0,0,0,0,0,This is how #islam is treating #women   #fuckislam #banislam #meinmoscheenreport #turkey https://t.co/uRNvNvM7CX,8.77911149760569E+017
c,247,0,0,0,0,0,TRUE!!! #stopislam #banislam #stopmuslimimmigration https://t.co/3OVK3dM5NB,8.77949216466797E+017
c,248,0,0,0,0,2,"RT @cc_yandian: @LisaTLemoine2 @TRobinsonNewEra There is no such thing as a ""Moderate Muslim"" #BanIslam #MGBGA 🇬🇧 https://t.co/oqGBURPAni",8.77919988631429E+017
c,249,0,0,0,0,2,"This is ALWAYS the outcome when ""tolerant"" Islam takes over. #WarOnChristians #Christianophobia . #BanIslam https://t.co/NKduuhoXw0",8.77892780659532E+017
c,250,0,0,0,0,2,Still #worldrefugeeday and still #refugeesNOTwelcome,8.772829621062E+017
c,251,0,0,0,0,0,Where are all the young strong WHITE men??? Time for THEM to STAND UP and FIGHT before THEY LOSE EVERYTHING!!! #BanMuslims #UK https://t.co/mEBaEwL3Xj,8.74864852304613E+017
c,252,0,0,0,0,2,Repatriation Now My Englishman - Enoch Powell   Enoch was right   #refugeesnotwelcome   #therestmustgo   https://t.co/AzEjHLGpso,8.77575306403471E+017
c,253,0,0,0,0,0,No more #rapeugees! #NoRefugees #IllegalAliens #IllegalImmigration #IllegalInvasion #IslamicInvasion #NoSharia #BanSharia #BanMuslims #NWO https://t.co/5drC85NXMF,8.77426624601268E+017
c,254,0,0,0,0,0,@TheCHIZZNUCK @AnnCoulter Guess it's beyond time for your libtard ass to educate yourself!  Now #GFY!  🖕  #BanISLAM https://t.co/vXF4IrivTT,8.77943519255581E+017
c,255,0,0,0,0,0,"Bloomberg claims he doesn't know what ""Make America Great Again"" means. Bitch U know what it means! #nojews #noblacks #nomexicans #nomuslims",8.77883949816611E+017
c,256,0,0,0,0,2,@GlobalProBlackP @CNN I don't really care what it leads to. Christians and Muslims will never be at peace with each other. #BanMuslims,8.77584477555352E+017
c,257,0,0,0,0,0,@LyndaAtchison @DougTrimdoc @czonevet @AbdulElSayed We can't have a law that's harmful to USA here. Period! Are constitution can NOT support there beliefs. Duh! #BANMUSLIMS,8.76231768004715E+017
c,258,0,0,0,0,0,@PamelaGeller Good maybe this catch their attention.  The MSA (Muslim student Assoc) is HAMAS!! They're terrorist embedded in USA!!  #banMSA #BanIslam,8.7789683916032E+017
c,259,0,0,0,0,2,@Partisangirl I do not see Netanyahu w/ this group of thugs.  Better check your photos! #AmericaFirst #NoRefugees #BuildtheWall,8.77666696688943E+017
c,260,0,0,0,0,2,@rezaaslan is WHY we need a #MUSLIMBan ! #BanMuslims #BanSharia https://t.co/QihLuy2B6p,8.77961431177626E+017
c,261,0,0,0,0,2,@sadiq4light @lsarsour @MichaelSkolnik @TamikaDMallory @msladyjustice1 @womensmarch @RoseAnnDeMoro @ShaunKing @WaywardWinifred AN ILLEGAL ALIEN FROM EL SALVADOR BEAT TO DEATH UR MUZZIE GIRL. GFY U RACIST AF #EVILLOSERS #BanMuslims #GetOutOfOurChristianNation #MAGA https://t.co/sntHx0jJ4g,8.77388537502417E+017
c,262,0,0,0,0,2,@StacyLStiles @lauriedenn23 @1GigiSims @614swat @bradcrain @GemMar333 @jojoh888 @ralphshields313 @Purple_POV @Allure_magazine Don't forget to buy all the 'accessories'! Comes w/removable head stones chains a machete &amp; the tried &amp; true suicide bomb vest! #BanIslam,8.7795495587258E+017
c,263,0,0,0,0,2,@sussex_police Your country is pathetic.  You'll get everything you deserve for kowtowing to this totalitarian political ideology.  #BanIslam,8.77896569906909E+017
c,264,0,0,0,0,0,@TheSun @piersmorgan Because of tommy you clown watch them plummet next week You should be sacked btw you are the bigot #banislam,8.7788456411442E+017
